rule_id,rule_name,layer,module,applicable_group,rule_type,main_signal,secondary_signal,required_conditions,excluded_conditions,self_strength_status,spouse_star_status,palace_signal,flow_path,signal_position,root_status,strength_level,favorability,transformation_status,distance_level,priority,score_effect,output_slot,internal_logic,user_explanation,forbidden_inference,confidence_base,validation_status,case_refs,notes,version
M5-SYNTH-257,AF09适配总状态｜定义,L6 适配总状态与残余,SYNTH-AF状态,通用,状态定义,AF09,安全、资料或基础状态停止,存在安全停止、关键资料无法还原或基础结构争议。,现实新证据改变状态。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,94,不加分；状态定义,final_fit_state,安全、资料或基础状态停止；典型证据等级FG0。,当前不适合发布普通适配结论。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,fit_state=AF09; provisional=true; rule_group=SYNTH-AF状态,0.9
M5-SYNTH-258,AF09适配总状态｜成立门槛,L6 适配总状态与残余,SYNTH-AF状态,通用,状态门控,AF09,FG0,存在安全停止、关键资料无法还原或基础结构争议。,安全或更高优先级现实门槛冲突。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,状态路由,final_fit_state,AF状态与FG分开；存在安全停止、关键资料无法还原或基础结构争议。,当前更接近安全、资料或基础状态停止。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,fit_state=AF09; provisional=true; rule_group=SYNTH-AF状态,0.9
M5-SYNTH-259,AF09适配总状态｜发布边界,L6 适配总状态与残余,SYNTH-AF状态,通用,输出,AF09,安全、资料或基础状态停止,AF09已裁决。,将状态写成命定结果或关系指令。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,90,不加分；输出,report_text,使用当前状态、证据上限和可验证条件，不写必然结局。,当前不适合发布普通适配结论。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,fit_state=AF09; provisional=true; rule_group=SYNTH-AF状态,0.9
M5-SYNTH-260,FB0桥接层级｜桥接停止／不适用,L6 适配总状态与残余,SYNTH-FB桥接,通用,桥接状态,FB0,桥接停止／不适用,安全、核心现实门槛失败或差异不可通过关系技巧解决。,桥接要求单方牺牲、失去自主或容忍伤害。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；桥接层级,bridge_status,安全、核心现实门槛失败或差异不可通过关系技巧解决。,安全、核心现实门槛失败或差异不可通过关系技巧解决。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,bridge_level=FB0; provisional=true; rule_group=SYNTH-FB桥接,0.9
M5-SYNTH-261,FB1桥接层级｜结构桥接计划,L6 适配总状态与残余,SYNTH-FB桥接,通用,桥接状态,FB1,结构桥接计划,已明确观察、协议或功能补位，但尚无现实启动。,桥接要求单方牺牲、失去自主或容忍伤害。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；桥接层级,bridge_status,已明确观察、协议或功能补位，但尚无现实启动。,已明确观察、协议或功能补位，但尚无现实启动。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,bridge_level=FB1; provisional=true; rule_group=SYNTH-FB桥接,0.9
M5-SYNTH-262,FB2桥接层级｜行为可观察,L6 适配总状态与残余,SYNTH-FB桥接,通用,桥接状态,FB2,行为可观察,具体对象愿意执行，出现明确可观察行为入口。,桥接要求单方牺牲、失去自主或容忍伤害。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；桥接层级,bridge_status,具体对象愿意执行，出现明确可观察行为入口。,具体对象愿意执行，出现明确可观察行为入口。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,bridge_level=FB2; provisional=true; rule_group=SYNTH-FB桥接,0.9
M5-SYNTH-263,FB3桥接层级｜单次桥接有效,L6 适配总状态与残余,SYNTH-FB桥接,通用,桥接状态,FB3,单次桥接有效,一次事件中桥接确实改变了风险或差异链。,桥接要求单方牺牲、失去自主或容忍伤害。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；桥接层级,bridge_status,一次事件中桥接确实改变了风险或差异链。,一次事件中桥接确实改变了风险或差异链。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,bridge_level=FB3; provisional=true; rule_group=SYNTH-FB桥接,0.9
M5-SYNTH-264,FB4桥接层级｜跨场景重复有效,L6 适配总状态与残余,SYNTH-FB桥接,通用,桥接状态,FB4,跨场景重复有效,至少两个不同场景中桥接稳定有效。,桥接要求单方牺牲、失去自主或容忍伤害。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；桥接层级,bridge_status,至少两个不同场景中桥接稳定有效。,至少两个不同场景中桥接稳定有效。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,bridge_level=FB4; provisional=true; rule_group=SYNTH-FB桥接,0.9
M5-SYNTH-265,FB5桥接层级｜压力／转折检验后稳定,L6 适配总状态与残余,SYNTH-FB桥接,通用,桥接状态,FB5,压力／转折检验后稳定,经过成本、复发或重大变化，桥接仍能调整并有效。,桥接要求单方牺牲、失去自主或容忍伤害。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；桥接层级,bridge_status,经过成本、复发或重大变化，桥接仍能调整并有效。,经过成本、复发或重大变化，桥接仍能调整并有效。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,高,待验证,,bridge_level=FB5; provisional=true; rule_group=SYNTH-FB桥接,0.9
M5-SYNTH-266,残余风险｜无具体对象,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,无具体对象,,AF01。,有具体对象资料。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,保留对象能力、现实门槛和跨场景证据待验证。,保留对象能力、现实门槛和跨场景证据待验证。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-267,残余风险｜伴侣能力未验证,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,伴侣能力未验证,,PV<4。,PV4以上。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,对象可能看起来符合，但稳定性和压力表现开放。,对象可能看起来符合，但稳定性和压力表现开放。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-268,残余风险｜交换未闭合,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,交换未闭合,,XV<3或XR05—XR07。,交换已跨领域稳定。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,个人能力可能存在，但双方回流和负荷尚未成立。,个人能力可能存在，但双方回流和负荷尚未成立。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-269,残余风险｜边界未闭合,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,边界未闭合,,BV<4或BS05—BS07。,边界跨领域且安全通过。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,同意、决定权、资源或空间仍需优先验证。,同意、决定权、资源或空间仍需优先验证。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-270,残余风险｜修复未闭合,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,修复未闭合,,FV<4或RT04—RT07。,FV5以上且RO07／RO10通过。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,平稳期合适不代表出问题后能回来。,平稳期合适不代表出问题后能回来。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-271,残余风险｜节奏未闭合,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,节奏未闭合,,HV<4或HS05—HS07。,HV5以上且恢复重订有效。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,日常时间、负荷和恢复仍可能产生长期成本。,日常时间、负荷和恢复仍可能产生长期成本。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-272,残余风险｜核心现实门槛开放,L6 适配总状态与残余,SYNTH-残余风险,通用,残余,核心现实门槛开放,,任一核心RG为conditional或unknown。,全部核心RG通过。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,92,不加分；残余状态,residual_risks,核心生活条件仍需明确，不能被功能匹配替代。,核心生活条件仍需明确，不能被功能匹配替代。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-残余风险,0.9
M5-SYNTH-273,总体置信度公式｜字段加权而非简单平均,L7 置信度与反例,SYNTH-置信度,通用,评分／置信,总体置信度公式,,生成总体置信。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,84,置信修正,confidence,先取强制字段最低上限，再结合独立来源、现实事件和冲突修正。,先取强制字段最低上限，再结合独立来源、现实事件和冲突修正。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-置信度,0.9
M5-SYNTH-274,字段级置信优先于总体置信,L7 置信度与反例,SYNTH-置信度,通用,评分／置信,字段级置信优先于总体置信,,各字段证据深度不同。,无。,由共享命盘引擎及M1—M4上游结果提供；SYNTH只做总合成、去重、裁决和发布，不重新计算旺衰。,夫妻星与M2资格证据只能说明关系入口和确认条件，不能替代具体对象的长期行为、边界、修复与现实门槛。,日支与M3底盘只提供用户亲密关系中的功能来源，不能单独证明具体对象适配。,按BASE→PARTNER→EXCHANGE→BOUND→REPAIR→RHYTHM→GAP→SYNTH顺序路由；任何高层不得绕过下游现实门槛。,位置只修正功能核心度和显著度；不得据此推断具体伴侣身份、时间或关系结果。,根气只修正用户需要和功能是否稳定；不能证明具体关系已稳定运行。,旺弱只修正需要强度和失衡风险；不直接等于适配高低。,喜忌只修正功能承载与摩擦；不得直接翻译成理想伴侣五行、生肖或出生年份。,真合化成立时替换原功能；合化争议时回退到上位功能类别并停止精细合成。,近位提高该功能进入亲密关系核心的可能；远位只保留背景或阶段性候选。,84,置信修正,confidence,每个profile保留自身置信度。,每个profile保留自身置信度。,不得由本规则推出唯一正缘、必然结婚、必然长久、忠诚、职业、收入、外貌、生肖、出生年份或具体婚期；不得用适配分要求用户进入、维持、原谅或复合；现实安全、同意、生活目标、持续行为和反例优先。,中高,待验证,,provisional=true; rule_group=SYNTH-置信度,0.9
